,,is_producer
Solomon Islands,"Beverages, Alcoholic",False
Solomon Islands,"Beverages, Fermented",False
Solomon Islands,Bovine Meat,True
Solomon Islands,Buffaloes,False
Solomon Islands,"Butter, Ghee",False
Solomon Islands,"Camelids, other",False
Solomon Islands,Camels,False
Solomon Islands,Cassava and products,True
Solomon Islands,Cattle,True
Solomon Islands,"Cereals, Other",False
Solomon Islands,"Citrus, Other",False
Solomon Islands,Cloves,False
Solomon Islands,Cocoa Beans and products,True
Solomon Islands,Coconut Oil,True
Solomon Islands,Coconuts - Incl Copra,True
Solomon Islands,Coffee and products,False
Solomon Islands,Copra Cake,True
Solomon Islands,Cotton lint,False
Solomon Islands,Cottonseed,False
Solomon Islands,Cottonseed Cake,False
Solomon Islands,Cottonseed Oil,False
Solomon Islands,Dates,False
Solomon Islands,Eggs,True
Solomon Islands,"Fats, Animals, Raw",False
Solomon Islands,"Fish, Seafood",True
Solomon Islands,Fodder crops,False
Solomon Islands,"Fruits, Other",True
Solomon Islands,Goats,False
Solomon Islands,Grapefruit and products,False
Solomon Islands,Grapes and products (excl wine),False
Solomon Islands,Grazing,True
Solomon Islands,Groundnut Cake,False
Solomon Islands,Groundnut Oil,False
Solomon Islands,Groundnuts,False
Solomon Islands,"Hard Fibres, Other",False
Solomon Islands,Hides and skins,True
Solomon Islands,Honey,False
Solomon Islands,Hops,False
Solomon Islands,Horses,False
Solomon Islands,Jute,False
Solomon Islands,Jute-Like Fibres,False
Solomon Islands,"Lemons, Limes and products",False
Solomon Islands,Maize Germ Oil,False
Solomon Islands,Maize and products,False
Solomon Islands,"Meat, Other",False
Solomon Islands,Milk - Excluding Butter,True
Solomon Islands,Millet and products,False
Solomon Islands,Mules,False
Solomon Islands,Mutton & Goat Meat,False
Solomon Islands,Nuts and products,True
Solomon Islands,Oats,False
Solomon Islands,"Offals, Edible",False
Solomon Islands,"Oil, palm fruit",True
Solomon Islands,"Oilcrops Oil, Other",False
Solomon Islands,"Oilcrops, Other",False
Solomon Islands,"Oilseed Cakes, Other",False
Solomon Islands,Olive Oil,False
Solomon Islands,Olives (including preserved),False
Solomon Islands,Onions,False
Solomon Islands,"Oranges, Mandarines",False
Solomon Islands,Palm Oil,True
Solomon Islands,Palm kernels,True
Solomon Islands,Palmkernel Cake,False
Solomon Islands,Palmkernel Oil,False
Solomon Islands,Peas,False
Solomon Islands,Pepper,False
Solomon Islands,Pigmeat,True
Solomon Islands,Pigs,True
Solomon Islands,Pimento,False
Solomon Islands,Pineapples and products,False
Solomon Islands,Plantains,False
Solomon Islands,Potatoes and products,False
Solomon Islands,Poultry Birds,True
Solomon Islands,Poultry Meat,False
Solomon Islands,"Pulses, Other and products",True
Solomon Islands,Rabbits and hares,False
Solomon Islands,Rape and Mustard Cake,False
Solomon Islands,Rape and Mustard Oil,False
Solomon Islands,Rape and Mustardseed,False
Solomon Islands,Rice and products,True
Solomon Islands,Ricebran Oil,False
Solomon Islands,"Rodents, other",False
Solomon Islands,"Roots, Other",True
Solomon Islands,Rubber,False
Solomon Islands,Rye and products,False
Solomon Islands,Seed cotton,False
Solomon Islands,Sesame seed,False
Solomon Islands,Sesameseed Cake,False
Solomon Islands,Sesameseed Oil,False
Solomon Islands,Sheep,False
Solomon Islands,Silk,False
Solomon Islands,Sisal,False
Solomon Islands,"Soft-Fibres, Other",False
Solomon Islands,Sorghum and products,False
Solomon Islands,Soyabean Cake,False
Solomon Islands,Soyabean Oil,False
Solomon Islands,Soyabeans,False
Solomon Islands,"Spices, Other",True
Solomon Islands,Sugar (Raw Equivalent),False
Solomon Islands,Sugar beet,False
Solomon Islands,Sugar cane,False
Solomon Islands,Sugar non-centrifugal,False
Solomon Islands,Sunflower seed,False
Solomon Islands,Sunflowerseed Cake,False
Solomon Islands,Sunflowerseed Oil,False
Solomon Islands,Sweet potatoes,True
Solomon Islands,"Sweeteners, Other",False
Solomon Islands,Tea (including mate),False
Solomon Islands,Tobacco,True
Solomon Islands,Tomatoes and products,False
Solomon Islands,"Vegetables, Other",True
Solomon Islands,Wheat and products,False
Solomon Islands,Wine,False
Solomon Islands,Wool (Clean Eq.),False
Solomon Islands,Yams,True
Somalia,Abaca,False
Somalia,"Alcohol, Non-Food",False
Somalia,Apples and products,False
Somalia,Asses,False
Somalia,Bananas,True
Somalia,Barley and products,False
Somalia,Beans,True
Somalia,Beer,False
Somalia,"Beverages, Alcoholic",False
Somalia,"Beverages, Fermented",False
Somalia,Bovine Meat,True
Somalia,Buffaloes,False
Somalia,"Butter, Ghee",False
Somalia,"Camelids, other",False
Somalia,Camels,True
Somalia,Cassava and products,True
Somalia,Cattle,True
Somalia,"Cereals, Other",False
Somalia,"Citrus, Other",False
Somalia,Cloves,False
Somalia,Cocoa Beans and products,False
Somalia,Coconut Oil,False
Somalia,Coconuts - Incl Copra,True
Somalia,Coffee and products,False
Somalia,Copra Cake,False
Somalia,Cotton lint,True
Somalia,Cottonseed,True
Somalia,Cottonseed Cake,False
Somalia,Cottonseed Oil,True
Somalia,Dates,True
Somalia,Eggs,False
Somalia,"Fats, Animals, Raw",False
Somalia,"Fish, Seafood",False
Somalia,Fodder crops,False
Somalia,"Fruits, Other",True
Somalia,Goats,True
Somalia,Grapefruit and products,True
Somalia,Grapes and products (excl wine),False
Somalia,Grazing,True
Somalia,Groundnut Cake,False
Somalia,Groundnut Oil,False
Somalia,Groundnuts,True
Somalia,"Hard Fibres, Other",False
Somalia,Hides and skins,True
Somalia,Honey,False
Somalia,Hops,False
Somalia,Horses,False
Somalia,Jute,False
Somalia,Jute-Like Fibres,False
Somalia,"Lemons, Limes and products",True
Somalia,Maize Germ Oil,False
Somalia,Maize and products,True
Somalia,"Meat, Other",True
Somalia,Milk - Excluding Butter,False
Somalia,Millet and products,False
Somalia,Mules,False
Somalia,Mutton & Goat Meat,True
Somalia,Nuts and products,False
Somalia,Oats,False
Somalia,"Offals, Edible",False
Somalia,"Oil, palm fruit",False
Somalia,"Oilcrops Oil, Other",False
Somalia,"Oilcrops, Other",False
Somalia,"Oilseed Cakes, Other",False
Somalia,Olive Oil,False
Somalia,Olives (including preserved),False
Somalia,Onions,True
Somalia,"Oranges, Mandarines",True
Somalia,Palm Oil,False
Somalia,Palm kernels,False
Somalia,Palmkernel Cake,False
Somalia,Palmkernel Oil,False
Somalia,Peas,False
Somalia,Pepper,False
Somalia,Pigmeat,True
Somalia,Pigs,True
Somalia,Pimento,False
Somalia,Pineapples and products,False
Somalia,Plantains,False
Somalia,Potatoes and products,False
Somalia,Poultry Birds,True
Somalia,Poultry Meat,True
Somalia,"Pulses, Other and products",False
Somalia,Rabbits and hares,False
Somalia,Rape and Mustard Cake,False
Somalia,Rape and Mustard Oil,False
Somalia,Rape and Mustardseed,False
Somalia,Rice and products,True
Somalia,Ricebran Oil,False
Somalia,"Rodents, other",False
Somalia,"Roots, Other",False
Somalia,Rubber,False
Somalia,Rye and products,False
Somalia,Seed cotton,True
Somalia,Sesame seed,True
Somalia,Sesameseed Cake,False
Somalia,Sesameseed Oil,True
Somalia,Sheep,True
Somalia,Silk,False
Somalia,Sisal,False
Somalia,"Soft-Fibres, Other",False
Somalia,Sorghum and products,True
Somalia,Soyabean Cake,False
Somalia,Soyabean Oil,False
Somalia,Soyabeans,False
Somalia,"Spices, Other",False
Somalia,Sugar (Raw Equivalent),True
Somalia,Sugar beet,False
Somalia,Sugar cane,True
Somalia,Sugar non-centrifugal,False
Somalia,Sunflower seed,False
Somalia,Sunflowerseed Cake,False
Somalia,Sunflowerseed Oil,False
Somalia,Sweet potatoes,True
Somalia,"Sweeteners, Other",True
Somalia,Tea (including mate),False
Somalia,Tobacco,True
Somalia,Tomatoes and products,True
Somalia,"Vegetables, Other",True
Somalia,Wheat and products,True
Somalia,Wine,False
Somalia,Wool (Clean Eq.),False
Somalia,Yams,False
South Africa,Abaca,False
South Africa,"Alcohol, Non-Food",True
South Africa,Apples and products,True
South Africa,Asses,True
South Africa,Bananas,True
South Africa,Barley and products,True
South Africa,Beans,True
South Africa,Beer,True
South Africa,"Beverages, Alcoholic",True
South Africa,"Beverages, Fermented",True
South Africa,Bovine Meat,True
South Africa,Buffaloes,False
South Africa,"Butter, Ghee",True
South Africa,"Camelids, other",False
South Africa,Camels,True
South Africa,Cassava and products,False
South Africa,Cattle,True
South Africa,"Cereals, Other",True
South Africa,"Citrus, Other",True
South Africa,Cloves,False
South Africa,Cocoa Beans and products,False
South Africa,Coconut Oil,False
South Africa,Coconuts - Incl Copra,False
South Africa,Coffee and products,False
South Africa,Copra Cake,False
South Africa,Cotton lint,True
South Africa,Cottonseed,True
South Africa,Cottonseed Cake,True
South Africa,Cottonseed Oil,True
South Africa,Dates,False
South Africa,Eggs,True
South Africa,"Fats, Animals, Raw",True
South Africa,"Fish, Seafood",True
South Africa,Fodder crops,True
South Africa,"Fruits, Other",True
South Africa,Goats,True
South Africa,Grapefruit and products,True
South Africa,Grapes and products (excl wine),True
South Africa,Grazing,True
South Africa,Groundnut Cake,True
South Africa,Groundnut Oil,True
South Africa,Groundnuts,True
South Africa,"Hard Fibres, Other",True
South Africa,Hides and skins,True
South Africa,Honey,True
South Africa,Hops,True
South Africa,Horses,True
South Africa,Jute,False
South Africa,Jute-Like Fibres,True
South Africa,"Lemons, Limes and products",True
South Africa,Maize Germ Oil,True
South Africa,Maize and products,True
South Africa,"Meat, Other",True
South Africa,Milk - Excluding Butter,True
South Africa,Millet and products,True
South Africa,Mules,True
South Africa,Mutton & Goat Meat,True
South Africa,Nuts and products,True
South Africa,Oats,True
South Africa,"Offals, Edible",True
South Africa,"Oil, palm fruit",False
South Africa,"Oilcrops Oil, Other",True
South Africa,"Oilcrops, Other",True
South Africa,"Oilseed Cakes, Other",True
South Africa,Olive Oil,False
South Africa,Olives (including preserved),False
South Africa,Onions,True
South Africa,"Oranges, Mandarines",True
South Africa,Palm Oil,False
South Africa,Palm kernels,False
South Africa,Palmkernel Cake,False
South Africa,Palmkernel Oil,False
South Africa,Peas,True
South Africa,Pepper,False
South Africa,Pigmeat,True
South Africa,Pigs,True
South Africa,Pimento,True
South Africa,Pineapples and products,True
South Africa,Plantains,False
South Africa,Potatoes and products,True
South Africa,Poultry Birds,True
South Africa,Poultry Meat,True
South Africa,"Pulses, Other and products",True
South Africa,Rabbits and hares,False
South Africa,Rape and Mustard Cake,True
South Africa,Rape and Mustard Oil,True
South Africa,Rape and Mustardseed,True
South Africa,Rice and products,True
South Africa,Ricebran Oil,False
South Africa,"Rodents, other",False
South Africa,"Roots, Other",False
South Africa,Rubber,False
South Africa,Rye and products,True
South Africa,Seed cotton,True
South Africa,Sesame seed,False
South Africa,Sesameseed Cake,True
South Africa,Sesameseed Oil,True
South Africa,Sheep,True
South Africa,Silk,False
South Africa,Sisal,True
South Africa,"Soft-Fibres, Other",False
South Africa,Sorghum and products,True
South Africa,Soyabean Cake,True
South Africa,Soyabean Oil,True
South Africa,Soyabeans,True
South Africa,"Spices, Other",False
South Africa,Sugar (Raw Equivalent),True
South Africa,Sugar beet,False
South Africa,Sugar cane,True
South Africa,Sugar non-centrifugal,False
South Africa,Sunflower seed,True
South Africa,Sunflowerseed Cake,True
South Africa,Sunflowerseed Oil,True
South Africa,Sweet potatoes,True
South Africa,"Sweeteners, Other",True
South Africa,Tea (including mate),True
South Africa,Tobacco,True
South Africa,Tomatoes and products,True
South Africa,"Vegetables, Other",True
South Africa,Wheat and products,True
South Africa,Wine,True
South Africa,Wool (Clean Eq.),True
South Africa,Yams,False
South Sudan,Abaca,False
South Sudan,"Alcohol, Non-Food",False
South Sudan,Apples and products,False
South Sudan,Asses,False
South Sudan,Bananas,False
South Sudan,Barley and products,False
South Sudan,Beans,True
South Sudan,Beer,False
South Sudan,"Beverages, Alcoholic",False
South Sudan,"Beverages, Fermented",False
South Sudan,Bovine Meat,True
South Sudan,Buffaloes,False
South Sudan,"Butter, Ghee",False
South Sudan,"Camelids, other",False
South Sudan,Camels,False
South Sudan,Cassava and products,True
South Sudan,Cattle,True
South Sudan,"Cereals, Other",False
South Sudan,"Citrus, Other",False
South Sudan,Cloves,False
South Sudan,Cocoa Beans and products,False
South Sudan,Coconut Oil,False
South Sudan,Coconuts - Incl Copra,False
South Sudan,Coffee and products,False
South Sudan,Copra Cake,False
South Sudan,Cotton lint,False
South Sudan,Cottonseed,False
South Sudan,Cottonseed Cake,False
South Sudan,Cottonseed Oil,False
South Sudan,Dates,False
South Sudan,Eggs,False
South Sudan,"Fats, Animals, Raw",False
South Sudan,"Fish, Seafood",False
South Sudan,Fodder crops,False
South Sudan,"Fruits, Other",True
South Sudan,Goats,True
South Sudan,Grapefruit and products,False
South Sudan,Grapes and products (excl wine),False
South Sudan,Grazing,True
South Sudan,Groundnut Cake,False
South Sudan,Groundnut Oil,True
South Sudan,Groundnuts,True
South Sudan,"Hard Fibres, Other",False
South Sudan,Hides and skins,True
South Sudan,Honey,False
South Sudan,Hops,False
South Sudan,Horses,False
South Sudan,Jute,True
South Sudan,Jute-Like Fibres,False
South Sudan,"Lemons, Limes and products",False
South Sudan,Maize Germ Oil,False
South Sudan,Maize and products,True
South Sudan,"Meat, Other",False
South Sudan,Milk - Excluding Butter,False
South Sudan,Millet and products,True
South Sudan,Mules,False
South Sudan,Mutton & Goat Meat,True
South Sudan,Nuts and products,False
South Sudan,Oats,False
South Sudan,"Offals, Edible",False
South Sudan,"Oil, palm fruit",False
South Sudan,"Oilcrops Oil, Other",False
South Sudan,"Oilcrops, Other",True
South Sudan,"Oilseed Cakes, Other",False
South Sudan,Olive Oil,False
South Sudan,Olives (including preserved),False
South Sudan,Onions,False
South Sudan,"Oranges, Mandarines",True
South Sudan,Palm Oil,False
South Sudan,Palm kernels,False
South Sudan,Palmkernel Cake,False
South Sudan,Palmkernel Oil,False
South Sudan,Peas,False
South Sudan,Pepper,False
South Sudan,Pigmeat,False
South Sudan,Pigs,False
South Sudan,Pimento,True
South Sudan,Pineapples and products,True
South Sudan,Plantains,False
South Sudan,Potatoes and products,False
South Sudan,Poultry Birds,True
South Sudan,Poultry Meat,True
South Sudan,"Pulses, Other and products",True
South Sudan,Rabbits and hares,False
South Sudan,Rape and Mustard Cake,False
South Sudan,Rape and Mustard Oil,False
South Sudan,Rape and Mustardseed,False
South Sudan,Rice and products,True
South Sudan,Ricebran Oil,False
South Sudan,"Rodents, other",False
South Sudan,"Roots, Other",False
South Sudan,Rubber,False
South Sudan,Rye and products,False
South Sudan,Seed cotton,False
South Sudan,Sesame seed,True
South Sudan,Sesameseed Cake,False
South Sudan,Sesameseed Oil,True
South Sudan,Sheep,True
South Sudan,Silk,False
South Sudan,Sisal,False
South Sudan,"Soft-Fibres, Other",False
South Sudan,Sorghum and products,True
South Sudan,Soyabean Cake,False
South Sudan,Soyabean Oil,False
South Sudan,Soyabeans,False
South Sudan,"Spices, Other",False
South Sudan,Sugar (Raw Equivalent),False
South Sudan,Sugar beet,False
South Sudan,Sugar cane,False
South Sudan,Sugar non-centrifugal,False
South Sudan,Sunflower seed,True
South Sudan,Sunflowerseed Cake,False
South Sudan,Sunflowerseed Oil,False
South Sudan,Sweet potatoes,False
South Sudan,"Sweeteners, Other",False
South Sudan,Tea (including mate),False
South Sudan,Tobacco,False
South Sudan,Tomatoes and products,False
South Sudan,"Vegetables, Other",True
South Sudan,Wheat and products,False
South Sudan,Wine,False
South Sudan,Wool (Clean Eq.),False
South Sudan,Yams,True
Spain,Abaca,False
Spain,"Alcohol, Non-Food",True
Spain,Apples and products,True
Spain,Asses,True
Spain,Bananas,True
Spain,Barley and products,True
Spain,Beans,True
Spain,Beer,True
Spain,"Beverages, Alcoholic",True
Spain,"Beverages, Fermented",True
Spain,Bovine Meat,True
Spain,Buffaloes,True
Spain,"Butter, Ghee",True
Spain,"Camelids, other",False
Spain,Camels,True
Spain,Cassava and products,False
Spain,Cattle,True
Spain,"Cereals, Other",True
Spain,"Citrus, Other",True
Spain,Cloves,False
Spain,Cocoa Beans and products,False
Spain,Coconut Oil,False
Spain,Coconuts - Incl Copra,False
Spain,Coffee and products,False
Spain,Copra Cake,False
Spain,Cotton lint,True
Spain,Cottonseed,True
Spain,Cottonseed Cake,True
Spain,Cottonseed Oil,True
Spain,Dates,True
Spain,Eggs,True
Spain,"Fats, Animals, Raw",True
Spain,"Fish, Seafood",True
Spain,Fodder crops,True
Spain,"Fruits, Other",True
Spain,Goats,True
Spain,Grapefruit and products,True
Spain,Grapes and products (excl wine),True
Spain,Grazing,True
Spain,Groundnut Cake,False
Spain,Groundnut Oil,False
Spain,Groundnuts,True
Spain,"Hard Fibres, Other",False
Spain,Hides and skins,True
Spain,Honey,True
Spain,Hops,True
Spain,Horses,True
Spain,Jute,False
Spain,Jute-Like Fibres,False
Spain,"Lemons, Limes and products",True
Spain,Maize Germ Oil,True
Spain,Maize and products,True
Spain,"Meat, Other",True
Spain,Milk - Excluding Butter,True
Spain,Millet and products,True
Spain,Mules,True
Spain,Mutton & Goat Meat,True
Spain,Nuts and products,True
Spain,Oats,True
Spain,"Offals, Edible",True
Spain,"Oil, palm fruit",False
Spain,"Oilcrops Oil, Other",True
Spain,"Oilcrops, Other",True
Spain,"Oilseed Cakes, Other",True
Spain,Olive Oil,True
Spain,Olives (including preserved),True
Spain,Onions,True
Spain,"Oranges, Mandarines",True
Spain,Palm Oil,False
Spain,Palm kernels,False
Spain,Palmkernel Cake,False
Spain,Palmkernel Oil,False
Spain,Peas,True
Spain,Pepper,False
Spain,Pigmeat,True
Spain,Pigs,True
Spain,Pimento,True
Spain,Pineapples and products,False
Spain,Plantains,False
Spain,Potatoes and products,True
Spain,Poultry Birds,True
Spain,Poultry Meat,True
Spain,"Pulses, Other and products",True
Spain,Rabbits and hares,True
Spain,Rape and Mustard Cake,True
Spain,Rape and Mustard Oil,True
Spain,Rape and Mustardseed,True
Spain,Rice and products,True
Spain,Ricebran Oil,False
Spain,"Rodents, other",False
Spain,"Roots, Other",True
Spain,Rubber,False
Spain,Rye and products,True
Spain,Seed cotton,True
Spain,Sesame seed,False
Spain,Sesameseed Cake,False
Spain,Sesameseed Oil,False
Spain,Sheep,True
Spain,Silk,False
Spain,Sisal,False
Spain,"Soft-Fibres, Other",True
Spain,Sorghum and products,True
Spain,Soyabean Cake,True
Spain,Soyabean Oil,True
